file_name,z,ebv,j
spec-0531-52028-0191.fits,0.4687758,0.0341,29835
spec-2508-53875-0444.fits,0.4688408,0.0207,29836
spec-1332-52781-0110.fits,0.4689263,0.0113,29837
spec-0976-52413-0574.fits,0.4689836,0.0272,29838
spec-2878-54465-0431.fits,0.4690318,0.0272,29839
spec-1810-53794-0160.fits,0.4690748,0.0253,29840
spec-1414-53135-0570.fits,0.4693301,0.0695,29841
spec-0604-52079-0411.fits,0.4694012,0.0167,29842
spec-2508-53875-0474.fits,0.4694229,0.0239,29843
spec-0499-51988-0474.fits,0.4694422,0.0178,29844
spec-1676-53147-0254.fits,0.469485,0.0166,29845
spec-0836-52376-0063.fits,0.4695088,0.0372,29846
spec-0872-52339-0597.fits,0.4695194,0.0065,29847
spec-1647-53531-0414.fits,0.4695196,0.0168,29848
spec-1745-53061-0599.fits,0.4695244,0.0308,29849
spec-1289-52734-0586.fits,0.4695523,0.0237,29850
spec-2973-54591-0103.fits,0.4695905,0.0335,29851
spec-2080-53350-0309.fits,0.4696485,0.0311,29852
spec-2518-54243-0110.fits,0.4697302,0.0288,29853
spec-2589-54174-0158.fits,0.4697534,0.0285,29854
spec-1810-53794-0153.fits,0.4698256,0.0257,29855
spec-1376-53089-0066.fits,0.4698536,0.0162,29856
spec-1735-53035-0156.fits,0.469933,0.0425,29857
spec-1926-53317-0378.fits,0.4699606,0.0343,29858
spec-0933-52642-0583.fits,0.4700962,0.0277,29859
spec-2656-54484-0080.fits,0.4701981,0.0269,29860
spec-2266-53679-0108.fits,0.4701985,0.024,29861
spec-1336-52759-0208.fits,0.4702605,0.0102,29862
spec-2372-53768-0366.fits,0.4702786,0.0228,29863
spec-1683-53436-0016.fits,0.4704914,0.0194,29864
spec-2951-54592-0526.fits,0.4705253,0.0543,29865
spec-2478-54097-0219.fits,0.4705448,0.0213,29866
spec-0764-52238-0182.fits,0.4708235,0.0215,29867
spec-0716-52203-0559.fits,0.4709801,0.0358,29868
spec-0290-51941-0269.fits,0.4709867,0.0203,29869
spec-0723-52201-0500.fits,0.4711252,0.035,29870
spec-0712-52199-0431.fits,0.4711324,0.0901,29871
spec-0490-51929-0344.fits,0.4711426,0.011,29872
spec-1317-52765-0514.fits,0.471285,0.0085,29873
spec-0938-52708-0039.fits,0.4712937,0.011,29874
spec-1838-53467-0276.fits,0.4713089,0.0119,29875
spec-0833-52314-0631.fits,0.4713413,0.0163,29876
spec-1844-54138-0075.fits,0.4715423,0.023,29877
spec-1359-53002-0054.fits,0.4715858,0.0083,29878
spec-1447-53120-0618.fits,0.471616,0.0138,29879
spec-0819-52409-0285.fits,0.4719565,0.0179,29880
spec-1432-53003-0158.fits,0.4719638,0.0133,29881
spec-0844-52378-0356.fits,0.4720859,0.0155,29882
spec-2092-53460-0143.fits,0.4721219,0.0156,29883
spec-0283-51959-0350.fits,0.4721933,0.0176,29884
spec-0816-52379-0602.fits,0.4722972,0.0048,29885
spec-1716-53827-0037.fits,0.4722989,0.034,29886
spec-2361-53762-0609.fits,0.4722992,0.0321,29887
spec-1428-52998-0558.fits,0.4723838,0.01,29888
spec-1339-52767-0475.fits,0.4725603,0.0252,29889
spec-2479-54174-0451.fits,0.4725668,0.038,29890
spec-1028-52884-0181.fits,0.4726446,0.0455,29891
spec-0474-52000-0182.fits,0.4727512,0.0236,29892
spec-1582-52939-0429.fits,0.4728188,0.0449,29893
spec-0610-52056-0524.fits,0.4728764,0.0085,29894
spec-1338-52765-0341.fits,0.4729147,0.0117,29895
spec-2028-53818-0549.fits,0.473205,0.0116,29896
spec-2485-54176-0521.fits,0.4732666,0.0188,29897
spec-1844-54138-0336.fits,0.4733713,0.013,29898
spec-1397-53119-0327.fits,0.4734151,0.0122,29899
spec-2512-53877-0613.fits,0.4735145,0.031,29900
spec-1831-54557-0549.fits,0.4736358,0.0306,29901
spec-0592-52025-0472.fits,0.4736625,0.0491,29902
spec-1383-53116-0568.fits,0.4737664,0.0099,29903
spec-2351-53786-0616.fits,0.4740765,0.0214,29904
spec-2530-53881-0415.fits,0.4740839,0.0595,29905
spec-0845-52381-0148.fits,0.4740904,0.0226,29906
spec-2283-53729-0377.fits,0.4741302,0.0227,29907
spec-2438-54056-0127.fits,0.4741561,0.0274,29908
spec-0511-52636-0567.fits,0.4742132,0.0326,29909
spec-2140-53858-0404.fits,0.4745973,0.0295,29910
spec-0786-52319-0216.fits,0.4746728,0.0117,29911
spec-1587-52964-0631.fits,0.4748392,0.0471,29912
spec-0457-51901-0120.fits,0.4749449,0.0475,29913
spec-0770-52282-0219.fits,0.4753059,0.0141,29914
spec-0524-52027-0055.fits,0.4754207,0.0244,29915
spec-1718-53850-0213.fits,0.4754373,0.0322,29916
spec-0569-52264-0002.fits,0.4754731,0.0294,29917
spec-1752-53379-0173.fits,0.4756726,0.0186,29918
spec-0771-52370-0388.fits,0.4756741,0.0099,29919
spec-2227-53820-0252.fits,0.4759276,0.0172,29920
spec-0451-51908-0438.fits,0.4759529,0.0259,29921
spec-1380-53084-0058.fits,0.4759721,0.0087,29922
spec-1607-53083-0056.fits,0.4759811,0.0293,29923
spec-0533-51994-0571.fits,0.4760125,0.0354,29924
spec-0832-52312-0145.fits,0.4760475,0.0145,29925
spec-0582-52045-0170.fits,0.4761175,0.0258,29926
spec-0957-52398-0020.fits,0.4761917,0.0069,29927
spec-2533-54585-0041.fits,0.4762906,0.0534,29928
spec-0276-51909-0524.fits,0.4764286,0.0417,29929
spec-0290-51941-0329.fits,0.4765315,0.0196,29930
spec-0878-52353-0339.fits,0.4765563,0.0078,29931
spec-2364-53737-0469.fits,0.4766942,0.028,29932
spec-0600-52317-0490.fits,0.4767117,0.0149,29933
spec-2520-54584-0007.fits,0.4768418,0.047,29934
spec-2101-53858-0478.fits,0.4768465,0.0066,29935
spec-1205-52670-0182.fits,0.4769645,0.0248,29936
spec-1743-53054-0625.fits,0.4770446,0.0263,29937
spec-2025-53431-0026.fits,0.4770539,0.0193,29938
spec-2284-53708-0532.fits,0.4771732,0.0264,29939
spec-1339-52767-0580.fits,0.4772037,0.022,29940
spec-2018-53800-0069.fits,0.4772725,0.0122,29941
spec-2884-54526-0435.fits,0.4772987,0.0232,29942
spec-0613-52345-0331.fits,0.4773186,0.0126,29943
spec-1012-52649-0012.fits,0.4773544,0.0133,29944
spec-1217-52672-0060.fits,0.4775508,0.0109,29945
spec-2026-53711-0548.fits,0.4776241,0.016,29946
spec-0554-52000-0557.fits,0.477686,0.0215,29947
spec-1840-53472-0082.fits,0.4778543,0.0073,29948
spec-0452-51911-0277.fits,0.477922,0.0271,29949
spec-1746-53062-0215.fits,0.4783272,0.0394,29950
spec-0820-52438-0519.fits,0.4783333,0.0138,29951
spec-1951-53389-0054.fits,0.4783815,0.0126,29952
spec-1416-52875-0053.fits,0.4785939,0.0216,29953
spec-1383-53116-0123.fits,0.4786652,0.0143,29954
spec-2970-54589-0624.fits,0.4786701,0.0476,29955
spec-2576-54086-0369.fits,0.4787984,0.0172,29956
spec-2578-54093-0479.fits,0.4788386,0.0291,29957
spec-1927-53321-0534.fits,0.4788631,0.039,29958
spec-0517-52024-0382.fits,0.4790157,0.0275,29959
spec-1365-53062-0213.fits,0.4790444,0.0165,29960
spec-2519-54570-0523.fits,0.4792097,0.0341,29961
spec-2232-53827-0063.fits,0.4792345,0.018,29962
spec-2024-53503-0330.fits,0.4792567,0.0118,29963
spec-1699-53148-0136.fits,0.4792983,0.0315,29964
spec-1013-52707-0002.fits,0.4793682,0.0098,29965
spec-0297-51959-0154.fits,0.4793711,0.0207,29966
spec-1974-53430-0335.fits,0.4793757,0.0172,29967
spec-0588-52045-0232.fits,0.4794475,0.0323,29968
spec-2207-53558-0120.fits,0.4794946,0.055,29969
spec-0593-52026-0111.fits,0.4795515,0.0587,29970
spec-2505-53856-0307.fits,0.4796415,0.0185,29971
spec-0331-52368-0600.fits,0.4796458,0.0213,29972
spec-0387-51791-0200.fits,0.4796712,0.0271,29973
spec-1588-52965-0578.fits,0.4797698,0.0357,29974
spec-0502-51957-0534.fits,0.4798159,0.0316,29975
spec-2030-53499-0390.fits,0.4802326,0.0092,29976
spec-2479-54174-0311.fits,0.4803028,0.027,29977
spec-1846-54173-0237.fits,0.4803931,0.0251,29978
spec-2772-54529-0252.fits,0.4803956,0.0293,29979
spec-0774-52286-0594.fits,0.4803989,0.0084,29980
spec-0984-52442-0383.fits,0.4804604,0.0659,29981
spec-2756-54508-0321.fits,0.4804795,0.0181,29982
spec-2369-53733-0377.fits,0.4804924,0.0257,29983
spec-2370-53764-0153.fits,0.4805629,0.0251,29984
spec-0624-52377-0102.fits,0.4806246,0.0066,29985
spec-0614-53437-0452.fits,0.4807816,0.0126,29986
spec-0309-51994-0028.fits,0.4808242,0.0518,29987
spec-1679-53149-0040.fits,0.4809114,0.0217,29988
spec-1570-53149-0526.fits,0.4809793,0.0331,29989
spec-2577-54086-0561.fits,0.4810278,0.0269,29990
spec-1328-52786-0509.fits,0.4810693,0.0216,29991
spec-0607-52368-0025.fits,0.4810851,0.0077,29992
spec-0962-52620-0569.fits,0.4812146,0.013,29993
spec-2954-54561-0340.fits,0.481282,0.0417,29994
spec-2487-53852-0393.fits,0.481288,0.018,29995
spec-1038-52673-0096.fits,0.4812896,0.0128,29996
spec-0475-51965-0188.fits,0.481291,0.0581,29997
spec-2744-54272-0335.fits,0.4813057,0.0178,29998
spec-0825-52289-0588.fits,0.4813989,0.0435,29999
spec-0782-52320-0213.fits,0.4814149,0.0111,30000
spec-0588-52045-0412.fits,0.4814389,0.0327,30001
spec-2222-53799-0388.fits,0.4814424,0.0177,30002
spec-0768-52281-0633.fits,0.4814436,0.0077,30003
spec-0926-52413-0100.fits,0.4814586,0.1321,30004
spec-2157-54242-0640.fits,0.48147,0.0309,30005
spec-2017-53474-0501.fits,0.4816241,0.0111,30006
spec-2505-53856-0556.fits,0.4817416,0.023,30007
spec-0788-52338-0132.fits,0.4818793,0.0096,30008
spec-2283-53729-0339.fits,0.4818937,0.0221,30009
spec-0415-51810-0364.fits,0.4820152,0.0897,30010
spec-0548-51986-0638.fits,0.4820179,0.0288,30011
spec-0756-52577-0157.fits,0.4820329,0.0434,30012
spec-2298-53737-0115.fits,0.482033,0.0291,30013
spec-2644-54210-0407.fits,0.4821231,0.0251,30014
spec-0962-52620-0080.fits,0.4821485,0.0127,30015
spec-0276-51909-0156.fits,0.4822001,0.0439,30016
spec-1431-52992-0168.fits,0.4823833,0.0091,30017
spec-1940-53383-0407.fits,0.4824071,0.0182,30018
spec-2296-53735-0152.fits,0.4828459,0.0263,30019
spec-1418-53142-0065.fits,0.4828637,0.0208,30020
spec-0425-51898-0557.fits,0.4829471,0.0413,30021
spec-0520-52288-0506.fits,0.4832403,0.0168,30022
spec-0682-52525-0151.fits,0.4832416,0.0302,30023
spec-2228-53818-0080.fits,0.4832669,0.017,30024
spec-1582-52939-0049.fits,0.4832861,0.0365,30025
spec-0639-52146-0631.fits,0.4833324,0.1578,30026
spec-0618-52049-0024.fits,0.4833363,0.01,30027
spec-1361-53047-0592.fits,0.4833877,0.0107,30028
spec-1728-53228-0340.fits,0.4834425,0.0333,30029
spec-1745-53061-0548.fits,0.4834738,0.0358,30030
spec-2206-53795-0321.fits,0.4835023,0.058,30031
spec-1000-52643-0157.fits,0.4835291,0.0291,30032
spec-2298-53737-0100.fits,0.4835435,0.0245,30033
spec-1807-54175-0400.fits,0.4836072,0.0243,30034
spec-0429-51820-0287.fits,0.4836376,0.0386,30035
spec-1582-52939-0313.fits,0.4836727,0.0337,30036
spec-1327-52781-0420.fits,0.483758,0.0082,30037
spec-1783-53386-0220.fits,0.4837788,0.0378,30038
spec-0785-52339-0625.fits,0.4838037,0.0168,30039
spec-0281-51614-0627.fits,0.4839594,0.0207,30040
spec-0326-52375-0574.fits,0.4841043,0.0313,30041
spec-0486-51910-0209.fits,0.4842834,0.0217,30042
spec-0891-52584-0373.fits,0.4843607,0.0534,30043
spec-2592-54178-0415.fits,0.4843672,0.0215,30044
spec-1946-53432-0011.fits,0.4843793,0.0192,30045
spec-0969-52442-0583.fits,0.4845091,0.0146,30046
spec-2760-54506-0548.fits,0.4845124,0.0137,30047
spec-2266-53679-0382.fits,0.4846187,0.0301,30048
spec-1215-52725-0604.fits,0.484634,0.0165,30049
spec-1975-53734-0305.fits,0.4846844,0.0119,30050
spec-0300-51943-0626.fits,0.4847483,0.0336,30051
spec-2133-53917-0508.fits,0.4848164,0.0152,30052
spec-2034-53466-0464.fits,0.4849296,0.0179,30053
spec-2505-53856-0248.fits,0.4850429,0.0189,30054
spec-0541-51959-0622.fits,0.4851531,0.0449,30055
spec-1761-53376-0220.fits,0.4851584,0.0365,30056
spec-0659-52199-0411.fits,0.4853022,0.044,30057
spec-0735-52519-0554.fits,0.4853428,0.0622,30058
spec-1231-52725-0301.fits,0.4853557,0.022,30059
spec-1323-52797-0469.fits,0.4853833,0.007,30060
spec-1806-53559-0612.fits,0.4854231,0.0248,30061
spec-0982-52466-0409.fits,0.4855219,0.0918,30062
spec-1439-53003-0631.fits,0.4857784,0.0122,30063
spec-2955-54562-0360.fits,0.4859116,0.0502,30064
spec-0802-52289-0216.fits,0.4859433,0.0932,30065
spec-1725-54266-0540.fits,0.4859744,0.0451,30066
spec-1731-53884-0371.fits,0.4859796,0.057,30067
spec-0523-52026-0401.fits,0.4859934,0.0282,30068
spec-1991-53446-0604.fits,0.4862443,0.0214,30069
spec-0993-52710-0581.fits,0.4862609,0.0246,30070
spec-0488-51914-0029.fits,0.4862773,0.009,30071
spec-2653-54230-0311.fits,0.4863466,0.0216,30072
spec-1229-52723-0283.fits,0.4864658,0.0164,30073
spec-2239-53726-0530.fits,0.4865263,0.0128,30074
spec-2421-54153-0312.fits,0.4866196,0.0185,30075
spec-2020-53431-0471.fits,0.4866539,0.0142,30076
spec-2491-53855-0054.fits,0.4866664,0.0162,30077
spec-1053-52468-0581.fits,0.4867608,0.0162,30078
spec-1939-53389-0094.fits,0.4867796,0.0171,30079
spec-2656-54484-0217.fits,0.4868639,0.0214,30080
spec-0487-51943-0391.fits,0.4868797,0.036,30081
spec-1593-52991-0335.fits,0.4868879,0.0145,30082
spec-1839-53471-0579.fits,0.4870031,0.012,30083
spec-2134-53876-0534.fits,0.4870539,0.0141,30084
spec-1318-52781-0214.fits,0.4873396,0.0115,30085
spec-0405-51816-0577.fits,0.487439,0.0314,30086
spec-2268-53682-0079.fits,0.4875061,0.0266,30087
spec-1872-53386-0156.fits,0.4875722,0.0551,30088
spec-1839-53471-0226.fits,0.4876097,0.0135,30089
spec-1696-53116-0506.fits,0.487714,0.0196,30090
spec-0337-51997-0262.fits,0.4877279,0.0217,30091
spec-0514-51994-0369.fits,0.4878471,0.0177,30092
spec-0280-51612-0587.fits,0.4879737,0.027,30093
spec-1728-53228-0595.fits,0.4880424,0.0386,30094
spec-2366-53741-0364.fits,0.4881161,0.0161,30095
spec-2973-54591-0508.fits,0.4881711,0.0292,30096
spec-2006-53476-0073.fits,0.488202,0.0087,30097
spec-1667-53430-0495.fits,0.4884592,0.011,30098
spec-0924-52409-0252.fits,0.4885728,0.1804,30099
spec-0778-54525-0272.fits,0.4888429,0.0209,30100
spec-1212-52703-0135.fits,0.4889719,0.0254,30101
spec-0666-52149-0205.fits,0.4890423,0.0221,30102
spec-1380-53084-0549.fits,0.4890438,0.0092,30103
spec-1849-53846-0239.fits,0.489061,0.0352,30104
spec-2795-54563-0439.fits,0.489079,0.043,30105
spec-0284-51943-0574.fits,0.4891344,0.0155,30106
spec-1717-53883-0279.fits,0.489311,0.0272,30107
spec-2266-53679-0362.fits,0.4893185,0.031,30108
spec-2650-54505-0492.fits,0.4893467,0.018,30109
spec-1926-53317-0073.fits,0.4894771,0.0348,30110
spec-0726-52226-0397.fits,0.4895173,0.0322,30111
spec-2479-54174-0524.fits,0.4895575,0.0505,30112
spec-1268-52933-0213.fits,0.4895657,0.0317,30113
spec-2597-54231-0342.fits,0.4896256,0.0291,30114
spec-1040-52722-0499.fits,0.4896812,0.0181,30115
spec-1943-53386-0421.fits,0.4897396,0.0122,30116
spec-2024-53503-0005.fits,0.4897562,0.014,30117
spec-2028-53818-0386.fits,0.489784,0.0097,30118
spec-1332-52781-0491.fits,0.4898879,0.0113,30119
spec-1926-53317-0058.fits,0.4899067,0.0418,30120
spec-1791-54266-0599.fits,0.4899347,0.0173,30121
spec-1057-52522-0220.fits,0.4899839,0.0178,30122
spec-0294-51986-0131.fits,0.4900174,0.0192,30123
spec-0401-51788-0475.fits,0.4901319,0.0242,30124
spec-2653-54230-0061.fits,0.4901758,0.0171,30125
spec-1584-52943-0521.fits,0.4902951,0.0409,30126
spec-2023-53851-0581.fits,0.490319,0.0071,30127
spec-1590-52974-0461.fits,0.490516,0.0217,30128
spec-1160-52674-0482.fits,0.4905287,0.0111,30129
spec-0366-52017-0584.fits,0.4905576,0.0255,30130
spec-0588-52045-0497.fits,0.4905991,0.0361,30131
spec-1791-54266-0538.fits,0.4906145,0.0181,30132
spec-1293-52765-0574.fits,0.4906747,0.0179,30133
spec-1370-53090-0114.fits,0.4906971,0.0118,30134
spec-2003-53442-0418.fits,0.4908068,0.0115,30135
spec-1745-53061-0043.fits,0.4908217,0.0309,30136
spec-2037-53446-0278.fits,0.4908897,0.0167,30137
spec-1186-52646-0098.fits,0.4908994,0.024,30138
spec-1437-53046-0575.fits,0.4909672,0.0106,30139
spec-1400-53470-0621.fits,0.4910337,0.0136,30140
spec-1047-52733-0620.fits,0.4910497,0.0217,30141
spec-0611-52055-0317.fits,0.4911383,0.0091,30142
spec-0557-52253-0410.fits,0.4912021,0.0154,30143
spec-0358-51818-0159.fits,0.4912721,0.0312,30144
spec-0653-52145-0300.fits,0.4914411,0.029,30145
spec-0447-51877-0101.fits,0.4914686,0.0226,30146
spec-1002-52646-0340.fits,0.4914991,0.023,30147
spec-2655-54184-0475.fits,0.4915088,0.0173,30148
spec-2519-54570-0012.fits,0.4917486,0.0408,30149
spec-1430-53002-0123.fits,0.4918054,0.0125,30150
spec-0395-51783-0377.fits,0.4918179,0.0237,30151
spec-2027-53433-0304.fits,0.4918515,0.0186,30152
spec-0943-52376-0433.fits,0.491873,0.0061,30153
spec-0336-51999-0441.fits,0.4919273,0.0266,30154
spec-1678-53433-0174.fits,0.4920996,0.0153,30155
spec-0296-51984-0358.fits,0.4922803,0.028,30156
spec-1271-52974-0127.fits,0.4924276,0.0223,30157
spec-0426-51882-0151.fits,0.4924303,0.0445,30158
spec-2120-53852-0484.fits,0.4926467,0.0157,30159
spec-2760-54506-0199.fits,0.4927655,0.0144,30160
spec-1977-53475-0201.fits,0.4927763,0.008,30161
spec-1742-53053-0563.fits,0.4928177,0.0246,30162
spec-0611-52055-0162.fits,0.4928212,0.0132,30163
spec-2656-54484-0356.fits,0.4928595,0.0168,30164
spec-2645-54477-0133.fits,0.4930311,0.0191,30165
spec-1461-53062-0534.fits,0.4931131,0.0101,30166
spec-1718-53850-0172.fits,0.4931392,0.0341,30167
spec-1618-53116-0595.fits,0.4931754,0.0476,30168
spec-0913-52433-0393.fits,0.4932528,0.0375,30169
spec-2358-53797-0278.fits,0.4933904,0.025,30170
spec-2349-53734-0006.fits,0.4933929,0.0159,30171
spec-1651-53442-0299.fits,0.4934836,0.0194,30172
spec-1202-52672-0482.fits,0.4934928,0.0129,30173
spec-0837-52642-0104.fits,0.493547,0.0204,30174
spec-1647-53531-0589.fits,0.4935735,0.0143,30175
spec-2665-54232-0071.fits,0.4937221,0.0135,30176
spec-1744-53055-0520.fits,0.493811,0.0352,30177
spec-0990-52465-0444.fits,0.4938453,0.0562,30178
spec-0301-51942-0524.fits,0.4939533,0.0343,30179
spec-0890-52583-0112.fits,0.4940113,0.0496,30180
spec-0814-52443-0084.fits,0.4940986,0.0115,30181
spec-1039-52707-0350.fits,0.4942342,0.0106,30182
spec-1933-53381-0270.fits,0.4943178,0.0326,30183
spec-0899-52620-0267.fits,0.4943635,0.014,30184
spec-0956-52401-0553.fits,0.4946091,0.0116,30185
spec-0595-52023-0021.fits,0.4946136,0.0991,30186
spec-1979-53431-0007.fits,0.4947777,0.0149,30187
spec-1296-52962-0072.fits,0.4948362,0.0189,30188
spec-1050-52721-0285.fits,0.4949128,0.0188,30189
spec-0454-51908-0401.fits,0.4949931,0.0291,30190
spec-2519-54570-0419.fits,0.4950644,0.0341,30191
spec-1605-53062-0135.fits,0.4951543,0.0184,30192
spec-0862-52325-0541.fits,0.4953178,0.0343,30193
spec-0911-52426-0125.fits,0.4954866,0.0345,30194
spec-2432-54052-0007.fits,0.4954982,0.0306,30195
spec-0774-52286-0495.fits,0.4956103,0.0077,30196
spec-1716-53827-0497.fits,0.4958006,0.0341,30197
spec-2481-54086-0542.fits,0.4958307,0.0217,30198
spec-1679-53149-0311.fits,0.4958356,0.0166,30199
spec-0830-52293-0557.fits,0.4959193,0.0192,30200
spec-1002-52646-0319.fits,0.4960991,0.0299,30201
spec-1743-53054-0632.fits,0.4961305,0.0311,30202
spec-1418-53142-0608.fits,0.4963351,0.0257,30203
spec-2285-53700-0629.fits,0.4963408,0.0342,30204
spec-2885-54497-0078.fits,0.4965108,0.0314,30205
spec-1054-52516-0309.fits,0.4965286,0.011,30206
spec-0274-51913-0060.fits,0.4966277,0.0449,30207
spec-2595-54207-0541.fits,0.4967093,0.0199,30208
spec-0737-52518-0592.fits,0.4968021,0.075,30209
spec-1608-53138-0310.fits,0.4969582,0.0337,30210
spec-1159-52669-0486.fits,0.4970056,0.0095,30211
spec-1620-53137-0149.fits,0.497045,0.0217,30212
spec-1449-53116-0443.fits,0.4972178,0.0207,30213
spec-1670-54553-0405.fits,0.497354,0.0093,30214
spec-2236-53729-0616.fits,0.497433,0.0117,30215
spec-2791-54556-0466.fits,0.4975326,0.0286,30216
spec-1773-53112-0301.fits,0.4975437,0.0205,30217
spec-2296-53735-0386.fits,0.4975533,0.0208,30218
spec-1705-53848-0372.fits,0.4976816,0.0181,30219
spec-2160-53885-0022.fits,0.4977647,0.0381,30220
spec-1879-54478-0152.fits,0.4977961,0.0624,30221
spec-0760-52264-0266.fits,0.4978835,0.0317,30222
spec-0782-52320-0046.fits,0.4978926,0.0114,30223
spec-2369-53733-0279.fits,0.4979534,0.0309,30224
spec-1786-54450-0285.fits,0.4980645,0.0329,30225
spec-1843-53816-0584.fits,0.4980763,0.0137,30226
spec-0580-52368-0619.fits,0.498081,0.0274,30227
spec-2611-54477-0216.fits,0.4981121,0.0344,30228
spec-2886-54498-0501.fits,0.4981339,0.0226,30229
spec-1646-53498-0051.fits,0.4982226,0.013,30230
spec-1803-54152-0168.fits,0.4982508,0.0193,30231
spec-1452-53112-0415.fits,0.498272,0.0178,30232
spec-2019-53430-0055.fits,0.4983376,0.02,30233
spec-0548-51986-0568.fits,0.4984182,0.022,30234
spec-1689-53177-0010.fits,0.4984725,0.0499,30235
spec-2242-54153-0605.fits,0.4985421,0.0086,30236
spec-1620-53137-0186.fits,0.498573,0.0319,30237
spec-0827-52312-0402.fits,0.4988253,0.0335,30238
spec-2143-54184-0570.fits,0.4988998,0.0329,30239
spec-0930-52618-0477.fits,0.4990305,0.0368,30240
spec-0714-52201-0582.fits,0.4990665,0.1066,30241
spec-2113-53468-0511.fits,0.4991243,0.017,30242
spec-0574-52355-0212.fits,0.4992806,0.0272,30243
spec-1833-54561-0629.fits,0.4993142,0.0335,30244
spec-0632-52071-0233.fits,0.4993643,0.0145,30245
spec-2615-54483-0318.fits,0.4993897,0.0173,30246
spec-1740-53050-0238.fits,0.499415,0.0344,30247
spec-0481-51908-0490.fits,0.499435,0.0634,30248
spec-2292-53713-0146.fits,0.4994524,0.021,30249
spec-2658-54502-0432.fits,0.49952,0.0183,30250
spec-0397-51794-0374.fits,0.4996144,0.0274,30251
spec-1617-53112-0477.fits,0.4998612,0.05,30252
spec-1717-53883-0610.fits,0.4999012,0.0311,30253
spec-1865-53312-0572.fits,0.499968,0.0494,30254
spec-1620-53137-0036.fits,0.5000249,0.0139,30255
spec-0527-52342-0617.fits,0.500201,0.0247,30256
spec-2281-53711-0323.fits,0.5002265,0.0202,30257
spec-0831-52294-0621.fits,0.5002289,0.0142,30258
spec-2610-54476-0415.fits,0.5003213,0.0311,30259
spec-0519-52283-0416.fits,0.500385,0.0163,30260
spec-2036-53446-0192.fits,0.5004228,0.0188,30261
spec-0614-53437-0418.fits,0.5005102,0.0082,30262
spec-2766-54242-0224.fits,0.5007032,0.0268,30263
spec-1716-53827-0350.fits,0.5008188,0.0286,30264
spec-1822-53172-0425.fits,0.5008535,0.0324,30265
spec-1290-52734-0525.fits,0.5008668,0.0151,30266
spec-0420-51871-0082.fits,0.5008878,0.0518,30267
spec-2651-54507-0086.fits,0.501081,0.0293,30268
spec-1284-52736-0589.fits,0.5011024,0.0167,30269
spec-2479-54174-0402.fits,0.5011251,0.0238,30270
spec-1765-53466-0112.fits,0.5012864,0.0331,30271
spec-1764-53467-0075.fits,0.5013441,0.0314,30272
spec-2769-54527-0354.fits,0.5013504,0.0171,30273
spec-0385-51783-0066.fits,0.5013869,0.0288,30274
spec-0812-52352-0362.fits,0.5014102,0.0142,30275
spec-1788-54468-0382.fits,0.5014135,0.0612,30276
spec-2102-54115-0616.fits,0.5014241,0.0095,30277
spec-2361-53762-0438.fits,0.5014246,0.0481,30278
spec-1374-53083-0121.fits,0.5015368,0.0134,30279
spec-2762-54533-0020.fits,0.5015726,0.0189,30280
spec-2785-54537-0496.fits,0.501588,0.0247,30281
spec-2218-53816-0034.fits,0.5016469,0.0197,30282
spec-0814-52443-0464.fits,0.5016632,0.0109,30283
spec-2227-53820-0596.fits,0.5017169,0.0183,30284
spec-0267-51608-0423.fits,0.5017995,0.0493,30285
spec-0327-52294-0518.fits,0.5018329,0.0231,30286
spec-1644-53144-0529.fits,0.5019091,0.0056,30287
spec-0597-52059-0337.fits,0.5019509,0.0103,30288
spec-1310-53033-0603.fits,0.501986,0.0069,30289
spec-2882-54498-0464.fits,0.5020216,0.0112,30290
spec-2352-53770-0242.fits,0.5020244,0.0175,30291
spec-2755-54507-0274.fits,0.5020717,0.0171,30292
spec-2500-54178-0103.fits,0.5021614,0.0185,30293
spec-0605-52353-0397.fits,0.5021756,0.0177,30294
spec-2101-53858-0442.fits,0.5022495,0.005,30295
spec-2651-54507-0533.fits,0.502287,0.0104,30296
spec-2008-53473-0534.fits,0.5023491,0.0172,30297
spec-0890-52583-0237.fits,0.5023561,0.052,30298
spec-1204-52669-0507.fits,0.5023931,0.0404,30299
spec-2169-53556-0614.fits,0.5024064,0.0476,30300
spec-2880-54509-0128.fits,0.5024273,0.0126,30301
spec-2365-53739-0324.fits,0.5024354,0.0195,30302
spec-0721-52228-0454.fits,0.502505,0.0441,30303
spec-1729-53858-0475.fits,0.5026155,0.0455,30304
spec-2141-53764-0375.fits,0.5026721,0.013,30305
spec-1950-53436-0620.fits,0.5027998,0.02,30306
spec-0580-52368-0435.fits,0.5029817,0.032,30307
spec-0427-51900-0396.fits,0.5032064,0.0539,30308
spec-1744-53055-0180.fits,0.5032525,0.0347,30309
spec-1598-53033-0604.fits,0.5032819,0.0247,30310
spec-0652-52138-0605.fits,0.5033758,0.035,30311
spec-0883-52430-0298.fits,0.5034326,0.0199,30312
spec-0515-52051-0440.fits,0.5035407,0.0208,30313
spec-0444-51883-0541.fits,0.5035497,0.033,30314
spec-1367-53083-0464.fits,0.5037574,0.0197,30315
spec-2151-54523-0527.fits,0.5037869,0.0205,30316
spec-0605-52353-0239.fits,0.5039497,0.0147,30317
spec-1423-53167-0392.fits,0.5039661,0.0296,30318
spec-1378-53061-0488.fits,0.5040731,0.0107,30319
